port_name,port_id,port_lat,port_lon,port_iso3,continent,betweenness_centrality,k_core,hub_score,authority_score,pagerank_score,import_cluster,export_cluster,import_cluster_rolebased,export_cluster_rolebased
Hammerfest_Norway,port449,70.66196976756508,23.629076819372653,NOR,EURO,0.00023058750979233577,98,0.0005497407211515609,0.0004966893403665751,0.000586518599036626,4,3,5,4
Hanko_Finland,port450,59.82011054332949,22.92974015449436,FIN,EURO,1.952245149276564e-05,82,0.00028127100000730756,0.00036897311055572346,0.0004551528978108192,4,3,5,4
Hankow_China,port451,30.6127142612352,114.45807094680237,CHN,ASIA,2.608443141418969e-05,63,0.0004960146334755062,0.00043826691906700244,0.00037077749476516463,3,0,1,0
Hannan Ko_Japan,port452,34.45631450725545,135.3469588006463,JPN,ASIA,5.244381597834355e-05,100,0.0006214670159561419,0.0007061154051961829,0.0006520750606242548,3,0,1,0
Harbor Yeweiju_China,port453,38.08919470277768,118.94526262563812,CHN,ASIA,4.433507888881801e-05,106,0.0008658591675260109,0.000810652956221226,0.0005983180528632722,3,0,1,0
Harlingen_Netherlands,port454,53.18287729797657,5.428138300714165,NLD,EURO,0.0001746567707750503,106,0.0006428296344447172,0.0007041107618238794,0.0007550252902631938,4,3,5,4
Harmac_Canada,port455,49.1410403104077,-123.8657233386048,CAN,NOAM,9.159868788249516e-05,56,0.0002684397402448576,0.00033201967644235446,0.0003572508197590899,3,0,1,0
Haroysund_Norway,port456,62.86216178102622,7.062589196059834,NOR,EURO,9.562486101913796e-05,89,0.0002715830523289586,0.00044298485267327926,0.000563320498547685,4,3,5,4
Haydarpasa_Turkey,port457,41.00022011447736,29.015400419468733,TUR,ASIA,0.00010825404836313228,86,0.0004690258778211677,0.0004141641676836829,0.0004477942701699768,0,1,4,1
Haypoint_Australia,port458,-21.28124079171913,149.28745403108044,AUS,AUST,0.0005762885670852567,119,0.0014342893025456633,0.0015468625803191115,0.001113523355779322,3,0,1,0
Helsingborg_Sweden,port459,55.98575725015415,12.73910204216621,SWE,EURO,0.00025827710357381034,109,0.0008000623640690637,0.000759883531952876,0.0009073700333557321,4,3,5,4
Helsinki_Finland,port460,60.185863504208136,25.04678892946096,FIN,EURO,6.51457049330382e-05,93,0.00044261902939778287,0.0004106252716782262,0.0004791509939527802,4,3,5,4
Hera_Timor-Leste,port461,-8.536869778284451,125.689010434122,TLS,ASIA,3.97434173192654e-06,12,7.555227680148365e-05,6.513880226952767e-05,0.00014660570548818974,3,0,1,0
Heysham_United Kingdom,port462,54.03466480023062,-2.913479036363798,GBR,EURO,1.2747550232207733e-06,7,2.58458897933004e-05,2.277551600597432e-05,0.00015491061649549462,4,3,5,4
Higashi-Harima_Japan,port463,34.730680833545804,134.81346927964285,JPN,ASIA,0.000582371235789594,119,0.0014810360185911705,0.001491812625311378,0.0012186067790875936,3,0,1,0
Hilo_U.S.A.,port464,19.7277372402866,-155.0556259484286,USA,NOAM,1.543309864422611e-06,13,3.785810971572468e-05,4.5922091252761456e-05,0.00015837472183373596,1,4,2,2
Himeji_Japan,port465,34.7757991513156,134.63785896788627,JPN,ASIA,0.0004754463511168581,119,0.001284635001038588,0.001322704582594035,0.0011008677166827058,3,0,1,0
Hiroshima_Japan,port466,34.3474465774322,132.45577508201796,JPN,ASIA,0.00041482066185027466,118,0.0008469440189159946,0.0011253906398796633,0.0010171909491134134,3,0,1,0
Hirtshals_Denmark,port467,57.591607959596814,9.978419258789286,DNK,EURO,8.821522211100142e-05,94,0.00041778473894800997,0.00041316197655887695,0.0005312485215730359,4,3,5,4
Hitachi_Japan,port468,36.45195306038733,140.61582820359354,JPN,ASIA,0.0005363342038690049,119,0.001232540886068177,0.0012584503112374047,0.0010344931896780294,3,0,1,0
Hobart_Australia,port469,-42.84702724740917,147.32201965198996,AUS,AUST,0.001663978372698028,56,0.00020476654622069899,0.00030001790320036495,0.0005447547160158065,3,0,1,0
Hobro_Denmark,port470,56.639603471619,9.801145658795242,DNK,EURO,1.222107154663458e-05,73,0.00027679225910177453,0.0002446835677771156,0.0003366657378513012,4,3,5,4
Hofu_Japan,port471,34.02251033207972,131.57371762522862,JPN,ASIA,8.960593032983137e-05,100,0.0006702167732677453,0.0006859422071197691,0.0006597461860397512,3,0,1,0
Homikawa_Japan,port472,37.03543688718591,137.84438425579765,JPN,ASIA,1.983471859013692e-05,92,0.0005252252902649138,0.0005712508161367892,0.0005459762641982957,3,0,1,0
Hon Gai_Vietnam,port473,20.99454235603081,107.05483953033816,VNM,ASIA,0.00024481530347525914,119,0.001150968660810331,0.0009435439127434463,0.0007551241717366299,3,0,1,0
Hong Kong_Hong Kong,port474,22.33510926282908,114.09665194051334,HKG,ASIA,0.0027485002821098867,119,0.0018759976006194653,0.002006459132441626,0.0017348386926052898,3,0,1,0
Honiara_Solomon Islands,port475,-9.422319397144276,159.99464401126752,SLB,AUST,0.0007897520499798926,42,0.00015778109985149219,0.00024517781487746267,0.0004391596608975057,3,0,1,0
Honolulu_U.S.A.,port476,21.32896919368942,-157.90351290034408,USA,NOAM,0.0009633315652281526,80,0.0005396176306529769,0.0003962735828402421,0.0005128706271483804,3,4,1,0
Hopa_Turkey,port477,41.41066171185562,41.430800328423885,TUR,ASIA,2.9808561064104907e-06,34,0.0001459482633213333,0.00014438089008858655,0.00024900547459998085,0,1,4,1
Horta_Portugal,port478,38.533021955431416,-28.62154370336685,PRT,EURO,5.33612750990252e-08,7,4.4807496587995225e-05,2.0399296725735643e-05,0.00012675917962061707,4,3,5,4
Horten_Norway,port479,59.41280583000581,10.490046502765368,NOR,EURO,1.600032220307785e-05,74,0.000288388074124535,0.00020872875738148393,0.00034736445192419416,4,3,5,4
Hososhima Ko_Japan,port480,32.482427921414576,131.67069008792524,JPN,ASIA,3.087142414882302e-05,88,0.0004991982832525027,0.000509950734079166,0.0005232507446599591,3,0,1,0
Houston_U.S.A.,port481,29.720231142824687,-95.13978774329904,USA,NOAM,0.013345698039391994,119,0.003055487230433336,0.0028869187099903673,0.003036526527229956,1,4,2,2
Hua-Lien Kang_Taiwan,port482,23.98211048722533,121.6278977236636,TWN,ASIA,7.025580211105498e-06,47,0.0002530768992561762,0.0002604326681038606,0.0002687228313447386,3,0,1,0
Huelva_Spain,port483,37.1931289090272,-6.914657869368037,ESP,EURO,0.0030291450853884763,119,0.0016694946498355683,0.0018859946633187252,0.0017440807456360207,0,1,4,1
Huizhou_China,port484,22.734820631529093,114.59822869041966,CHN,ASIA,4.149708447018857e-05,96,0.000724097111833449,0.000713641973299368,0.000538214034078606,3,0,1,0
Husum_Germany,port485,54.471570264316135,9.03643471225934,DEU,EURO,7.00456771189328e-06,55,0.00028373590909387713,0.0002762683192402323,0.0003050356607350649,4,3,5,4
Husum_Sweden,port486,63.322988588159774,19.1651976756617,SWE,EURO,0.00011594527265106244,93,0.0003177634418042827,0.0004105688555719091,0.0005134857074967097,4,3,5,4
Ijmuiden_Netherlands,port487,52.47671568670087,4.617278255742376,NLD,EURO,0.0031169945449795655,119,0.0014041465802406307,0.0015827152587167955,0.0016582481731455241,4,3,5,4
Iligan_Philippines,port488,8.232619905428662,124.2274676734174,PHL,ASIA,0.0003457154229960513,100,0.0006323076625636414,0.0005873841817492679,0.00056301310550673,3,0,1,0
Illichivsk_Ukraine,port489,46.33159947473917,30.656566222694067,UKR,EURO,0.0020052113870487926,119,0.001966576528058782,0.0016060738915106034,0.001398487475378112,0,1,4,1
Imabari Ko_Japan,port490,34.06015622302013,133.0189334757723,JPN,ASIA,7.700637443292652e-06,82,0.000406194009400072,0.00047336129012750275,0.0004988166599943769,3,0,1,0
Imatra_Finland,port491,61.23687321510792,28.83198597855262,FIN,EURO,7.84544544909358e-05,56,0.00019393560024452214,0.000261501067012251,0.0003794225166293462,4,3,5,4
Imbituba_Brazil,port492,-28.230793911959594,-48.65333432467353,BRA,SOAM,0.00023612308182364506,109,0.0005434161217897772,0.0006824386901893663,0.0007175029116324088,1,4,2,2
Immingham_United Kingdom,port493,53.64188520539394,-0.226276065487717,GBR,EURO,0.002496719530436649,119,0.001753810400264745,0.001785921798735898,0.0018445373612740582,4,3,5,4
Inchon_South Korea,port494,37.44435778450925,126.62008235060642,KOR,ASIA,0.0017549627779719973,119,0.0016213370855614887,0.0018611120472075504,0.0015488086298844443,3,0,1,0
Indiana Harbor_U.S.A.,port495,41.66731564046277,-87.44841938222207,USA,NOAM,1.7641743535493892e-05,19,2.580047174704852e-05,2.322500089156802e-05,0.00036268869434562284,1,4,2,2
Indonesia Morowali Industrial Park_Indonesia,port496,-2.821666592497149,122.1691428204126,IDN,ASIA,0.0007738698555898359,119,0.0012200924123949575,0.0011587982119962397,0.0009463124727181277,3,0,1,0
Inkoo_Finland,port497,60.01761236786758,23.92754542449529,FIN,EURO,2.480264603637782e-05,94,0.0003419136968388557,0.0004360060246293169,0.0005297773086373571,4,3,5,4
Ipswich_United Kingdom,port498,52.037021315078725,1.161808504314334,GBR,EURO,0.0002300018327994324,109,0.0008635668965608137,0.0008342940124324615,0.0008279210338316252,4,3,5,4
Iquique_Chile,port499,-20.206006793798284,-70.15848484286388,CHL,SOAM,3.6041178491447936e-05,54,0.0002419701178852903,0.00017532103010118862,0.00027362775154092907,1,4,2,2
Iraklion_Greece,port500,35.34423683166174,25.14697525626209,GRC,EURO,6.182345444320282e-06,49,0.0001949357719760873,0.00020831862645022983,0.00031662927453203395,0,1,4,1
Ishikari Bay New Port_Japan,port501,43.200962619609456,141.29231877319756,JPN,ASIA,7.894096949477454e-05,103,0.0006319849048250126,0.0006285495793541531,0.0005785011193915115,3,0,1,0
Ishinomaki Ko_Japan,port502,38.41415253167843,141.2776945891792,JPN,ASIA,0.00019556783992362846,116,0.000928208562504361,0.0009026500439294402,0.0007916642944510888,3,0,1,0
Iskenderun_Turkey,port503,36.60077591152603,36.1931202623752,TUR,ASIA,0.0007196577258109998,119,0.0009775870121062381,0.0011784278592212947,0.0010417490357833177,0,1,4,1
Istanbul_Turkey,port504,40.96999344271692,28.73553234047545,TUR,ASIA,0.005928309345942198,119,0.0021344678892523936,0.0019007549716694744,0.0018656554009508434,0,1,4,1
Itajai_Brazil,port505,-26.89391722362228,-48.66739362744734,BRA,SOAM,1.5571381790099942e-05,47,0.00022142580663000208,0.00022350873817927652,0.0003248382121818166,1,4,2,2
Itaqui_Brazil,port506,-2.627113567917025,-44.353492874739295,BRA,SOAM,0.0030731109722253814,119,0.0019417303930046672,0.002445626779093329,0.0020265317219535562,1,4,2,2
Iverness_United Kingdom,port507,57.49032353029145,-4.232214132173733,GBR,EURO,1.938213968313366e-05,61,0.00021391000537910286,0.0002223200976627404,0.0003298187677965755,4,3,5,4
Iwakuni Ko_Japan,port508,34.20374226174784,132.23695979307246,JPN,ASIA,0.00042275266715561464,119,0.0010572890077981344,0.0009672828839326546,0.0009113768234330916,3,0,1,0
Izhevskoye_Russia,port509,54.68428825299599,20.174927287475462,RUS,EURO,0.0010576873535161433,115,0.0010465138491798848,0.0010838984973538012,0.001235606566010815,4,3,5,4
Izmir_Turkey,port510,38.443157702970176,27.15610908859993,TUR,ASIA,0.0009366717119301908,119,0.0010401914675212474,0.0011677165884890896,0.0011239688204784885,0,1,4,1
JSW Jaigad Port Limited_India,port511,17.29523508561033,73.21867271732341,IND,ASIA,7.331531799298643e-05,119,0.000698180560219597,0.000699306525375607,0.0005268553377040258,3,0,3,0
Jabal Az Zannah-Ruways_United Arab Emirates,port512,24.126975861488557,52.71021364176625,ARE,ASIA,0.001088954874864501,119,0.001783373966391826,0.0016165250613733493,0.001212210063407853,3,0,3,0
Jacksonville_U.S.A.,port513,30.38332610104772,-81.58303357119681,USA,NOAM,0.0004543521764661548,114,0.0007645393625916413,0.0007084517320696384,0.0007905023733567961,1,4,2,2
Jakarta_Indonesia,port514,-6.100544626576063,106.90548758886754,IDN,ASIA,0.0043871758371508696,119,0.0016678910102072139,0.0018123879662887527,0.0016592301248546312,3,0,1,0
Jakobstad_Finland,port515,63.70701980015269,22.70384731749784,FIN,EURO,5.941526508886172e-05,101,0.0003981000015516106,0.00048306501708728365,0.0005656093961853802,4,3,5,4
Jayapura_Indonesia,port516,-2.535491566857201,140.71916636481302,IDN,ASIA,5.542152851776215e-06,21,6.941883179230179e-05,7.952920995069338e-05,0.00022212842261828275,3,0,1,0
Jiangyin_China,port517,31.932403847897216,120.15934072222991,CHN,ASIA,0.0011507298241504394,119,0.002004202778308176,0.0017620333888126178,0.0013062766642693523,3,0,1,0
Jiddah Oil_Saudi Arabia,port519,20.652582960131145,39.54249452361609,SAU,ASIA,1.3277538931509414e-07,15,0.00013314293744644826,9.362697500369668e-05,0.00015762968994547633,3,1,3,0
Jiddah_Saudi Arabia,port518,21.46079659351468,39.16640594273001,SAU,ASIA,0.0018171397076271764,119,0.0017537756090995147,0.0017690649268387753,0.001336453697234431,3,1,3,0
Jimenez_Philippines,port520,8.26033617463559,123.8533364261333,PHL,ASIA,2.481122436428588e-05,34,0.0001471124124041978,0.00018969451427171678,0.0002433968155976806,3,0,1,0
Jinzhou Wan_China,port521,40.77754886559429,121.0180678115044,CHN,ASIA,0.0008563476434864946,119,0.0015251058550415871,0.0016649736146053013,0.0012418236838111709,3,0,1,0
Joensuu_Finland,port522,62.58351672025907,29.75262890937756,FIN,EURO,3.221265289472644e-05,43,0.00017691406057752834,0.00016217055135089265,0.0002802441237711543,4,3,5,4
Johor_Malaysia,port523,1.4574505346135187,103.91990420193116,MYS,ASIA,0.0045340481888408455,119,0.0020656403175012767,0.0020897061575351475,0.0018159600139856435,3,0,1,0
Jose Terminal_Venezuela,port524,10.06758499444423,-64.8679501611048,VEN,SOAM,0.00023857277043609073,71,0.0003698559929227279,0.0003836204189180257,0.0004829656206029538,1,4,2,2
Joutseno_Finland,port525,61.13348446212868,28.4612400899319,FIN,EURO,1.1055225660020045e-05,23,0.00010754062273003907,1.6929428599013763e-05,0.0001781126472683211,4,3,5,4
Ju Aymah LPG Terminal_Saudi Arabia,port526,26.80319051351993,49.97698013064791,SAU,ASIA,8.649285638161903e-05,102,0.0007862212563839745,0.0007726387063827205,0.0005994248512781314,3,0,3,0
Kaba Burnu_Turkey,port527,40.766564651085766,29.544515270102337,TUR,ASIA,0.0034524023624956184,119,0.0016818862149820526,0.001817170715018119,0.001752933922071839,0,1,4,1
Kagoshima Ko_Japan,port528,31.532842716137854,130.54247331424662,JPN,ASIA,0.00013631592551541946,117,0.0007833536251448844,0.001045300400744744,0.0008451258874908957,3,0,1,0
Kakinada Bay_India,port529,16.987073954938268,82.2718926251268,IND,ASIA,0.00038135653148094596,119,0.0010253027733833106,0.0011774895449733038,0.0008381471562918935,3,0,3,0
Kaliningrad_Russia,port530,54.69722330187834,20.452897483137303,RUS,EURO,0.00042904463011178036,109,0.0007978408118828091,0.0008240902486053534,0.0009730222476527601,4,3,5,4
Kalmar_Sweden,port531,56.65789386038901,16.36932541955906,SWE,EURO,2.3023644567176675e-05,101,0.00043320995267609827,0.0005101436982292178,0.0006116743721258791,4,3,5,4
Kalundborg_Denmark,port532,55.665867465647246,11.100603982134244,DNK,EURO,0.0005043744536284283,115,0.000965606226303678,0.0010525155409240455,0.0010866830924026725,4,3,5,4
Kamaishi Ko_Japan,port533,39.26776263569475,141.8897678768986,JPN,ASIA,1.102986027097289e-05,68,0.00037328662942652844,0.00029979014851301935,0.00031693604552777375,3,0,1,0
Kamarajar Port_India,port534,13.279330992136853,80.33854581409155,IND,ASIA,0.0002718786336490713,119,0.0011455146095022406,0.0013669699224092612,0.0009323171307603445,3,0,3,0
Kampong Saom_Cambodia,port535,10.679000043415694,103.52745655562846,KHM,ASIA,7.137953397879768e-05,96,0.000589721488165036,0.0006596114252505171,0.0005000427844537031,3,0,1,0
Kamsar_Guinea,port536,10.64818174581655,-14.606813167682382,GIN,AFRI,0.00026512033252242917,119,0.0007594503217285639,0.0010963836522002988,0.0008094501697895026,0,1,4,1
Kanazawa_Japan,port537,36.616539033500665,136.6143047443885,JPN,ASIA,2.5227570367796895e-05,96,0.0006143650314453349,0.000539851630871505,0.0005219095818344668,3,0,1,0
Kanda_Japan,port538,33.82174514927828,130.99286330169227,JPN,ASIA,0.0005500587285394618,119,0.0010571452210482847,0.0013388047622292963,0.0011427386366112751,3,0,1,0
Kandalaksha_Russia,port539,67.13719139503698,32.40908463971715,RUS,EURO,2.6206618410549806e-06,40,0.00017762718374897656,0.0002913863820120419,0.00027637668747810786,4,3,5,4
Kandla_India,port540,23.00911919866315,70.21565487207272,IND,ASIA,0.004224982931608305,119,0.002218520124756179,0.002332595580435457,0.001882286609902683,3,0,3,0
Kao Hsiung_Taiwan,port541,22.561527802321525,120.322684663521,TWN,ASIA,0.012808917497334541,119,0.0027737800827804847,0.002611296766820462,0.0025178483464016414,3,0,1,0
Karabiga_Turkey,port542,40.43477315173524,27.17613452262349,TUR,ASIA,0.0005351534204152478,118,0.0009114298634348664,0.0008081382547043366,0.0007967529126811047,0,1,4,1
Karachi_Pakistan,port543,24.823274712589168,66.98321717869763,PAK,ASIA,0.0006886619324263046,119,0.0012691397590636356,0.0012963579871335233,0.0009618043201873641,3,0,3,0
Karaikal Port_India,port544,10.840533690848298,79.84255846567146,IND,ASIA,6.511582475921365e-05,109,0.00047409314320611356,0.0007111649341360291,0.0005275437383431236,3,0,3,0
Karatsu_Japan,port545,33.47638831369121,129.95492157143448,JPN,ASIA,3.4989749964869734e-05,84,0.0005002130164615354,0.0005179793176724904,0.00047308689146061627,3,0,1,0
Karlshamn_Sweden,port546,56.16106721484038,14.79940067409076,SWE,EURO,0.00016854890631116078,105,0.0006793324051760486,0.0007154928179982634,0.0008270038092899314,4,3,5,4
Karsto_Norway,port547,59.27511179271296,5.505238180253956,NOR,EURO,9.198550846839611e-05,102,0.0006326742881933167,0.0006563561602060099,0.0006253582896894297,4,3,5,4
Kashima Ko_Japan,port548,35.9165624863423,140.6899197765725,JPN,ASIA,0.001553484503873275,119,0.0018019741997696572,0.001807504506695913,0.0014766096890160417,3,0,1,0
Kasim Terminal_Indonesia,port549,-1.3139518607166152,131.02644113047552,IDN,ASIA,3.2556080491710025e-06,13,5.975381259322824e-05,5.6218267730439736e-05,0.00018717862670750927,3,0,1,0
Kaskinen_Finland,port550,62.35643768508236,21.218975752254927,FIN,EURO,9.412263810724584e-05,101,0.0004925280554644313,0.00039003055629191957,0.0005283453343436199,4,3,5,4
Kaukas_Finland,port551,61.06932264359271,28.237160203235657,FIN,EURO,2.5324322367610673e-06,7,1.2162869601668692e-05,2.7555324135499524e-05,0.0001566380143307193,4,3,5,4
Kavala_Greece,port552,40.9541586073284,24.49991078614205,GRC,EURO,0.00016755353247900796,110,0.0006559457431960773,0.0007110478964339441,0.0007194251720648938,0,1,4,1
Kavieng Harbor_Papua New Guinea,port553,-2.587475462392643,150.7887673537413,PNG,AUST,0.0002256046338852043,41,0.00018309041812177636,0.00025278466362233106,0.00034179079005224565,3,0,1,0
Kavkaz Oil Terminal_Russia,port554,45.33614507714142,36.66778575916095,RUS,EURO,0.00010039412623796876,69,0.00036295729455575285,0.0003393537478983565,0.00041933460166212967,0,1,4,1
Kawasaki Ko_Japan,port555,35.50702516990109,139.74847050240135,JPN,ASIA,0.001606840223383484,119,0.0017896532661393603,0.0017260702775233575,0.0015302719313993402,3,0,1,0
Kemaman Harbor_Malaysia,port556,4.25750312896581,103.4591110757117,MYS,ASIA,0.0004169154041835254,119,0.0009222684356678572,0.0010485668910818592,0.0008719325896351123,3,0,1,0
